State,County,State/County FIPS Code,Alcohol Abuse,Alzheimer's Disease/Dementia,Arthritis ,Asthma,Atrial Fibrillation,Autism Spectrum Disorders,Cancer,Chronic Kidney Disease,COPD,Depression ,Diabetes,Drug Abuse/Substance Abuse,HIV/AIDS,Heart Failure,Hepatitis  (Chronic Viral B & C),Hyperlipidemia,Hypertension,Ischemic Heart Disease,Osteoporosis,Schizophrenia/Other Psychotic Disorders,Stroke
North Dakota ,McKenzie ,38053,"24,379.60","17,240.00","14,915.60","14,000.40","22,501.20",0,"18,188.20","21,249.80","23,441.50","17,037.80","12,986.90","31,107.10",0,"21,592.50",0,"13,656.60","12,383.40","16,636.70","19,800.90","25,270.70","27,075.10"
North Dakota ,McLean ,38055,"15,000.60","15,634.50","13,673.50","15,459.20","21,889.10",0,"18,416.30","20,657.80","21,892.00","14,873.00","12,295.10","19,147.10",0,"22,181.90",0,"12,310.90","12,641.00","16,607.70","15,411.00","19,868.80","27,175.80"
North Dakota ,Mercer ,38057,"13,161.00","15,400.80","15,046.50","25,556.40","19,948.10",0,"22,601.80","24,800.60","28,302.50","20,440.70","15,224.70","44,558.60",0,"20,236.30",0,"14,118.80","13,597.40","16,097.60","23,009.70","18,344.10","40,549.70"
North Dakota ,Morton ,38059,"14,373.00","10,076.10","13,548.40","23,010.70","17,288.80",0,"20,013.10","19,726.10","20,955.00","14,454.90","11,879.30","30,391.80",0,"20,260.00","37,067.20","12,884.10","12,496.40","14,872.70","14,415.30","16,525.70","21,879.50"
North Dakota ,Mountrail ,38061,"29,790.60","14,330.80","13,624.60","14,357.90","20,411.50",0,"23,421.30","22,111.60","24,967.60","14,227.10","12,970.70","30,015.60",0,"24,000.80",0,"13,524.20","13,543.10","14,938.90","21,725.40","18,374.80","30,033.00"
North Dakota ,Nelson ,38063,"16,627.70","11,319.50","14,047.10","20,702.90","17,101.80",0,"22,138.20","15,653.70","19,799.40","15,387.80","10,553.90",0,0,"22,410.80",0,"11,567.80","11,301.10","14,304.10","18,884.90","20,662.90","30,584.10"
North Dakota ,Oliver ,38065,0,"8,745.80","14,060.10",0,"21,768.80",0,"17,537.50","17,193.00","19,918.20","12,642.90","13,370.90",0,0,"22,507.40",0,"11,871.90","11,598.80","15,183.70","8,058.70",0,0
North Dakota ,Pembina ,38067,"31,046.00","13,752.00","14,786.20","20,681.00","19,256.40",0,"19,751.90","21,394.50","24,131.70","21,943.20","15,071.60","39,109.70",0,"27,098.40",0,"15,454.60","15,080.70","16,948.70","19,935.00","16,557.00","24,925.10"
North Dakota ,Pierce ,38069,"21,598.70","11,004.60","10,579.20","21,559.40","14,845.00",0,"16,820.90","18,635.90","19,265.90","18,282.80","11,067.10",0,0,"17,332.40",0,"12,306.50","11,541.20","13,479.30","15,652.30","12,564.70","24,380.40"
North Dakota ,Ramsey ,38071,"17,341.20","15,477.10","14,067.20","23,099.60","19,562.70",0,"17,702.00","18,822.20","21,746.90","14,865.00","11,287.00","25,694.20",0,"25,167.90",0,"12,052.60","12,139.80","14,992.60","19,670.30","19,166.40","16,597.90"
North Dakota ,Ransom ,38073,"29,902.70","17,315.80","16,912.80","25,962.70","21,027.10",0,"14,784.50","19,416.60","23,364.40","19,648.30","13,106.40",0,0,"19,271.30",0,"13,615.40","13,673.40","16,049.30","31,481.30","15,035.90","22,655.20"
North Dakota ,Renville ,38075,0,"16,068.00","11,983.90","9,922.20","11,876.60",0,"14,958.10","19,007.70","13,687.30","12,705.70","12,802.50",0,0,"13,397.60",0,"11,175.50","11,735.10","9,238.60","19,933.10","22,457.10",0
North Dakota ,Richland ,38077,"21,642.40","15,476.60","12,435.10","20,092.00","20,141.60",0,"18,091.60","17,537.90","22,105.50","13,446.90","10,988.00","27,127.10",0,"18,539.20",0,"11,728.20","10,770.20","14,923.50","19,351.70","16,142.70","27,938.10"
North Dakota ,Rolette ,38079,"22,906.80","16,705.90","13,688.20","29,311.10","26,087.60",0,"27,886.60","21,334.70","24,478.50","21,399.10","12,488.70","23,339.90",0,"24,353.00","47,990.40","14,766.40","13,739.20","16,361.90","16,813.60","20,824.80","26,246.30"
North Dakota ,Sargent ,38081,0,"15,730.70","16,015.80","21,427.10","25,253.80",0,"18,306.80","22,512.60","22,041.70","17,710.60","10,941.00",0,0,"27,230.50",0,"13,880.40","13,068.60","18,761.40","34,542.00","27,144.00","27,847.80"
North Dakota ,Sheridan ,38083,0,"17,312.80","15,364.20","19,637.40","27,261.20",0,"22,558.90","18,917.70","13,274.20","14,352.00","12,172.70",0,0,"19,021.50",0,"13,555.50","11,742.70","15,415.80","11,027.30",0,0
North Dakota ,Sioux ,38085,0,"17,621.70","19,811.20","37,559.00","34,498.70",0,"48,429.60","33,245.50","30,769.20","34,183.70","18,851.20","31,528.90",0,"41,061.80",0,"25,142.90","20,757.00","25,931.30","33,001.00","39,174.80",0
North Dakota ,Slope ,38087,0,0,"10,510.10",0,0,0,"20,418.00","30,200.50","20,486.00","22,009.90","18,351.70",0,0,"40,653.90",0,"23,883.10","15,789.00","22,958.20",0,0,0
North Dakota ,Stark ,38089,"26,961.30","15,058.10","13,969.50","14,070.40","20,448.20",0,"18,659.30","21,812.80","23,487.20","15,818.50","11,282.10","35,699.30",0,"18,688.40",0,"11,480.80","11,206.10","15,145.10","17,713.10","17,641.00","21,533.80"
North Dakota ,Steele ,38091,0,"7,761.60","13,950.10",0,"27,751.20",0,"23,319.80","23,882.80","29,338.90","16,858.80","13,524.10",0,0,"22,591.00",0,"12,560.20","12,664.40","15,852.50","26,914.30",0,0
North Dakota ,Stutsman ,38093,"18,146.10","13,303.40","13,846.50","23,117.80","20,170.90",0,"17,950.20","20,045.10","23,256.50","16,006.50","12,373.60","21,570.60",0,"20,470.10","29,350.60","14,641.40","13,651.00","16,172.00","12,435.60","15,761.40","23,626.90"
North Dakota ,Towner ,38095,0,"16,636.00","13,834.80","26,895.00","22,048.10",0,"20,680.20","24,744.10","24,647.90","15,603.30","13,956.30",0,0,"23,020.00",0,"12,638.30","14,393.50","12,966.40","20,020.00","23,467.20","33,938.80"
North Dakota ,Traill ,38097,"35,622.10","14,373.10","14,489.90","17,185.20","25,487.20",0,"21,946.70","24,496.70","20,994.20","17,150.60","14,771.10","14,490.90",0,"20,931.70",0,"17,040.40","15,116.60","17,351.00","14,857.10","15,775.60","29,547.90"
North Dakota ,Unknown ,38999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota ,Walsh ,38099,"27,932.30","15,153.40","14,986.70","25,863.20","22,749.40",0,"19,928.50","22,850.00","20,693.90","18,133.10","13,740.40","35,923.50",0,"25,692.20",0,"16,362.40","14,758.10","16,093.80","17,198.00","21,568.90","21,517.40"
North Dakota ,Ward ,38101,"17,789.10","13,643.60","13,168.10","15,894.80","16,798.20","6,417.20","17,423.50","16,610.20","20,792.30","13,309.80","11,191.20","23,928.90",0,"19,484.10","15,585.50","10,663.80","11,022.90","14,136.60","15,359.90","16,107.60","22,128.70"
North Dakota ,Wells ,38103,0,"10,863.40","10,859.20","14,411.20","18,666.80",0,"15,809.30","19,237.20","14,255.80","12,038.00","11,515.10",0,0,"15,517.30",0,"12,672.40","11,717.50","12,281.50","16,680.10","14,563.70","17,907.10"
North Dakota ,Williams ,38105,"23,801.80","13,285.10","13,691.90","19,041.50","20,588.80",0,"20,494.70","26,518.70","24,501.10","16,335.50","13,280.40","31,438.90",0,"24,757.60",0,"15,051.90","13,616.20","16,246.50","17,051.20","19,962.90","31,001.00"
Ohio ,  ,  ,"24,417.80","23,349.10","15,825.90","23,089.90","25,395.00","7,999.00","20,434.90","25,334.50","24,762.30","20,088.20","15,623.10","27,122.10","18,860.00","28,179.70","28,115.90","13,532.70","13,908.90","18,918.30","19,780.40","25,153.40","30,800.80"
Ohio ,Adams ,39001,"32,346.00","29,053.90","15,573.10","21,613.60","31,549.40",0,"23,812.90","29,160.20","23,121.60","22,196.80","16,826.70","21,409.90",0,"29,926.30","13,670.10","15,127.10","14,717.50","19,962.20","21,298.10","29,743.80","30,922.00"
Ohio ,Allen ,39003,"26,624.00","20,756.40","16,876.00","25,296.80","24,623.10","9,043.50","21,343.10","25,857.90","23,606.80","20,575.90","16,192.80","31,853.10","18,798.90","26,598.70","31,656.10","13,805.50","14,270.30","17,413.60","18,082.20","22,781.70","31,413.60"
Ohio ,Ashland ,39005,"16,582.20","18,867.70","12,997.30","16,117.30","19,144.00",0,"16,491.00","22,707.30","19,285.30","17,189.80","13,088.20","20,343.60",0,"23,881.20","31,166.30","11,128.90","11,566.50","16,038.10","18,209.10","19,751.10","24,620.50"
Ohio ,Ashtabula ,39007,"22,081.90","26,580.40","18,098.50","26,060.90","28,958.00","2,865.90","24,039.70","29,493.60","27,066.40","22,116.90","17,607.10","21,683.60","15,778.70","29,978.20","27,505.30","14,907.30","15,699.00","21,589.70","21,825.20","28,088.50","31,118.40"
Ohio ,Athens ,39009,"21,084.00","22,320.30","14,517.30","23,011.40","26,970.50",0,"21,520.10","24,284.70","22,138.30","18,442.90","15,240.40","23,278.40",0,"29,157.40","31,889.60","12,764.70","13,458.10","19,245.40","17,271.80","22,268.60","35,359.30"
Ohio ,Auglaize ,39011,"23,129.00","17,981.60","13,710.00","24,782.10","21,357.80",0,"19,173.10","21,209.20","20,633.20","16,014.10","13,660.60","22,595.50",0,"23,116.00","49,031.30","11,607.50","11,491.10","15,269.80","15,919.40","20,842.00","24,962.90"
Ohio ,Belmont ,39013,"23,145.70","21,818.20","14,027.60","24,041.60","25,240.90","14,191.50","17,335.70","25,758.70","24,381.80","18,684.70","14,910.10","22,711.90","32,651.00","27,320.70","31,396.80","12,283.40","13,456.50","17,596.60","19,591.00","26,538.60","32,646.00"
Ohio ,Brown ,39015,"26,241.70","22,948.60","14,004.90","23,878.90","23,207.30",0,"24,172.30","24,679.50","22,908.50","19,191.10","15,406.30","25,822.40",0,"26,817.20","13,194.80","13,748.40","13,698.10","17,735.60","19,168.00","21,687.30","30,880.50"
Ohio ,Butler ,39017,"22,702.90","23,144.30","15,862.90","22,856.80","24,124.60","11,438.80","19,216.60","25,051.30","23,788.60","19,719.60","15,112.40","26,084.10","44,191.30","27,788.00","26,889.50","13,208.00","13,392.10","18,908.40","22,134.30","26,560.50","30,461.80"
Ohio ,Carroll ,39019,"11,173.90","16,946.70","13,021.50","24,528.30","20,279.40",0,"17,842.60","18,621.80","19,405.40","16,207.70","11,715.50","21,111.20",0,"24,813.60",0,"9,979.70","10,679.70","13,836.00","13,786.70","23,705.80","23,062.00"
Ohio ,Champaign ,39021,"25,616.70","20,921.00","14,920.50","25,841.80","22,955.20","15,578.30","22,464.50","24,591.60","22,244.80","18,152.30","14,085.00","29,417.50",0,"26,798.30","27,780.30","11,373.40","12,681.60","17,334.30","18,643.00","18,804.50","26,223.40"
Ohio ,Clark ,39023,"26,315.30","22,532.50","15,523.50","22,462.40","25,514.10","6,350.20","19,586.90","24,049.00","20,928.40","19,413.90","14,439.30","31,808.70","25,036.60","27,264.00","38,792.00","12,880.20","13,224.60","17,616.30","18,316.50","22,370.60","26,724.00"
Ohio ,Clermont ,39025,"21,834.40","21,444.40","15,061.50","23,880.00","25,776.40","6,938.90","20,715.10","24,866.70","23,985.00","18,339.30","15,169.70","25,379.10","13,974.30","27,352.70","27,401.60","12,977.60","13,457.00","17,735.60","18,416.20","24,722.30","28,944.40"
Ohio ,Clinton ,39027,"31,259.60","23,246.60","15,069.50","26,534.90","25,175.30",0,"23,308.70","24,289.80","26,597.70","20,247.50","16,225.60","31,169.30",0,"29,384.00","30,536.50","14,385.40","14,258.20","19,477.90","20,495.60","26,499.80","31,846.50"
Ohio ,Columbiana ,39029,"24,872.30","22,060.70","14,516.20","21,694.70","25,143.70","20,325.10","18,099.80","22,840.80","23,692.60","19,260.80","13,791.90","19,462.00",0,"27,883.60","20,280.80","12,204.70","12,805.70","17,630.30","17,950.80","26,636.70","27,454.30"
Ohio ,Coshocton ,39031,"21,486.00","19,561.30","15,872.60","27,336.60","24,150.70","2,871.40","21,840.20","23,428.70","24,213.50","18,815.30","14,483.30","27,852.40",0,"26,025.10","14,134.60","12,929.50","13,065.80","17,535.50","19,488.80","20,161.10","28,911.30"
Ohio ,Crawford ,39033,"20,452.90","21,938.80","16,349.40","22,089.50","23,315.20",0,"20,573.60","25,283.70","25,210.70","21,548.80","16,000.80","25,650.40",0,"30,860.80","18,464.80","14,080.50","14,414.70","19,416.50","19,312.80","26,917.80","31,290.20"
Ohio ,Cuyahoga ,39035,"28,031.80","25,434.30","17,132.10","25,907.10","26,669.40","6,995.70","21,776.80","27,847.90","28,722.50","22,047.50","17,228.10","31,475.60","16,987.50","29,071.30","30,155.60","15,065.90","15,116.90","20,765.60","20,119.90","25,098.20","34,442.20"
Ohio ,Darke ,39037,"17,480.00","20,798.30","15,008.10","20,676.10","22,808.80",0,"20,593.60","22,717.40","22,281.30","19,393.10","14,440.60","25,566.20",0,"24,906.80","38,670.40","12,445.00","12,669.50","17,219.40","17,723.90","22,646.30","32,394.30"
Ohio ,Defiance ,39039,"20,935.70","22,900.60","15,172.90","24,584.60","29,000.40",0,"21,379.20","24,645.70","25,085.20","18,532.30","14,598.70","27,757.90",0,"31,248.70","24,356.90","12,672.30","12,838.40","18,677.20","22,125.30","20,462.90","28,390.80"
Ohio ,Delaware ,39041,"21,251.40","19,185.00","13,807.60","16,780.10","21,943.90","4,671.40","18,196.30","21,901.80","22,146.40","17,555.60","12,326.00","26,720.10","14,580.90","26,374.80","27,664.70","11,526.20","12,280.00","16,147.30","17,905.20","21,801.70","25,660.60"
Ohio ,Erie ,39043,"23,373.50","25,650.20","14,960.90","23,389.00","25,384.70","7,356.60","18,650.30","24,419.80","25,453.30","21,207.80","16,012.70","26,324.70","25,517.10","31,426.50","59,330.60","13,601.00","14,384.80","19,590.00","19,962.50","28,757.30","30,126.10"
Ohio ,Fairfield ,39045,"27,087.70","22,301.60","15,460.60","20,409.90","25,400.90","6,107.80","21,363.90","23,950.00","24,661.80","19,158.10","16,114.70","23,008.20","11,947.10","29,283.00","22,459.50","13,459.20","14,104.60","19,042.30","18,219.00","26,632.80","28,351.50"
Ohio ,Fayette ,39047,"19,418.80","25,624.60","16,207.00","21,496.60","28,584.60",0,"22,682.40","22,525.80","24,612.00","19,883.70","16,295.10","33,503.20",0,"29,102.70","53,925.20","14,203.10","14,065.60","19,049.10","23,110.20","27,813.70","30,241.30"
Ohio ,Franklin ,39049,"27,286.30","24,513.10","16,765.50","24,209.40","26,946.30","9,461.00","21,615.80","26,618.20","26,975.90","21,288.90","16,862.00","31,428.00","19,015.80","31,702.80","33,552.60","15,362.60","15,393.20","21,175.30","19,802.50","26,872.70","34,619.50"
Ohio ,Fulton ,39051,"25,381.20","22,547.60","15,136.60","21,906.30","23,760.80",0,"20,302.60","24,672.50","25,107.30","20,523.40","15,304.50","24,246.10",0,"25,745.10",0,"13,848.00","13,658.80","17,885.70","18,205.70","25,810.30","32,208.60"
Ohio ,Gallia ,39053,"21,153.40","22,480.40","13,890.30","21,675.60","21,916.80",0,"19,161.20","21,760.60","19,321.70","16,917.10","14,069.30","21,241.50",0,"25,814.00","29,671.10","11,541.80","12,142.70","18,023.40","17,948.20","22,679.30","26,360.10"
Ohio ,Geauga ,39055,"23,324.00","22,915.30","15,215.40","20,084.80","24,028.60","5,302.90","19,732.20","25,801.60","26,266.60","19,593.20","14,967.60","22,341.20",0,"26,105.70","15,016.10","12,874.80","13,320.00","17,670.00","19,201.50","27,385.60","27,876.60"
Ohio ,Greene ,39057,"23,568.10","23,543.00","15,582.80","24,122.80","25,116.00","4,560.50","20,869.60","23,174.80","24,363.90","18,844.50","15,061.80","33,125.60","10,758.90","28,116.00","26,754.60","12,984.40","13,320.70","17,835.70","18,836.90","25,852.20","28,958.70"
Ohio ,Guernsey ,39059,"21,274.40","21,798.40","15,104.00","21,045.70","23,592.40",0,"20,370.90","25,804.20","21,927.30","18,570.60","14,137.40","24,811.10",0,"26,155.50","18,390.00","13,516.20","13,395.40","16,604.60","22,672.60","25,567.70","30,218.80"
Ohio ,Hamilton ,39061,"25,009.70","24,246.50","16,711.60","23,636.50","25,959.40","8,221.90","20,304.70","27,261.40","27,648.70","21,365.90","17,012.20","29,274.00","22,673.60","30,033.30","27,150.90","14,491.80","14,676.10","20,908.00","20,362.90","25,215.00","31,976.10"
Ohio ,Hancock ,39063,"16,817.80","16,262.10","13,448.30","18,288.00","19,294.10","10,134.80","15,365.10","19,353.30","20,525.90","17,914.00","12,463.00","21,045.70",0,"24,792.20","10,066.40","10,777.20","11,309.50","15,782.90","17,720.50","20,913.10","20,779.90"
Ohio ,Hardin ,39065,"22,926.40","19,806.60","16,350.40","20,796.10","22,594.10",0,"21,449.70","24,668.90","21,893.10","19,392.90","13,773.70","24,343.00",0,"26,605.20","34,061.20","12,761.00","12,676.20","17,584.30","20,877.00","27,405.50","28,964.90"
Ohio ,Harrison ,39067,"23,209.10","28,281.30","17,524.70","32,418.90","34,925.60",0,"23,135.40","26,789.80","26,912.40","24,406.80","18,524.70","26,620.10",0,"29,289.10",0,"15,266.20","15,480.70","19,107.30","25,143.00","35,213.70","29,459.20"
Ohio ,Henry ,39069,"27,900.50","23,813.60","16,254.90","24,670.00","28,030.60","1,734.10","23,170.50","26,784.50","26,699.40","21,220.30","15,317.60","22,639.10",0,"29,247.90",0,"14,036.60","14,036.00","20,056.20","21,745.40","29,168.70","32,003.90"
Ohio ,Highland ,39071,"23,417.20","27,637.30","15,804.30","25,259.30","24,577.80",0,"20,764.30","25,663.80","22,946.20","20,722.40","16,505.80","29,708.60",0,"28,694.10","20,238.20","13,399.00","13,837.40","19,354.40","22,471.40","27,346.20","27,098.10"
Ohio ,Hocking ,39073,"26,275.10","22,828.10","14,729.00","20,443.70","22,789.80",0,"19,571.00","23,092.40","22,688.30","17,876.10","14,264.40","24,674.80",0,"28,542.80","20,991.40","12,862.90","12,655.20","17,994.20","22,805.30","26,586.70","28,705.40"
Ohio ,Holmes ,39075,"24,198.40","16,804.90","13,635.50","17,265.80","20,298.00",0,"19,684.70","20,660.20","19,488.60","15,913.90","13,024.20","30,203.50",0,"23,135.10",0,"11,748.10","11,720.70","15,980.20","15,528.90","16,408.50","23,274.60"
Ohio ,Huron ,39077,"20,886.90","23,331.30","14,854.70","26,172.50","25,349.30",0,"18,659.40","27,156.50","23,780.40","18,956.50","14,564.30","24,220.70",0,"29,995.20","16,232.60","13,685.60","13,641.10","18,468.40","21,220.30","27,053.20","27,219.00"
Ohio ,Jackson ,39079,"27,188.30","25,555.60","15,672.80","21,059.80","26,715.30","3,206.20","25,852.10","24,303.10","22,215.00","18,121.90","15,388.70","23,696.50",0,"27,556.30","17,746.70","14,170.80","13,727.00","19,199.40","22,302.40","29,505.00","30,226.00"
Ohio ,Jefferson ,39081,"23,374.70","26,165.60","17,230.50","25,768.30","31,659.10","6,656.40","22,760.40","29,250.80","27,585.00","22,203.70","18,453.60","20,838.00","7,442.70","33,965.50","22,607.50","14,956.70","15,583.60","21,226.20","18,336.10","30,479.60","30,758.80"
Ohio ,Knox ,39083,"22,130.20","21,874.90","15,941.40","23,207.50","25,779.70","12,474.40","20,188.00","24,625.10","24,854.50","19,902.20","15,752.00","29,041.80",0,"30,358.40","32,333.20","15,619.30","14,911.80","18,426.40","24,058.10","24,257.60","36,624.10"
Ohio ,Lake ,39085,"24,346.20","24,735.10","15,863.90","21,390.70","23,968.40","10,641.00","19,061.50","24,980.90","25,469.60","20,163.30","15,682.40","24,843.40","32,072.20","27,714.80","25,648.50","12,866.60","13,946.50","18,447.50","19,140.50","26,158.30","28,310.90"
Ohio ,Lawrence ,39087,"16,961.80","23,808.60","15,189.30","18,434.50","24,620.00","11,192.70","22,054.10","24,113.80","21,129.60","17,673.00","15,396.70","19,197.50","8,976.10","25,499.70","25,759.30","13,011.80","12,827.50","17,739.60","20,802.80","27,240.90","30,881.40"
Ohio ,Licking ,39089,"21,737.10","20,652.70","15,333.50","22,867.60","24,648.20","8,214.10","18,894.50","22,342.00","22,843.60","17,880.20","14,101.40","23,873.10","7,807.50","26,807.40","21,027.60","12,990.20","13,231.30","17,536.80","20,111.40","25,832.90","27,810.80"
Ohio ,Logan ,39091,"21,930.30","22,768.00","15,904.00","23,370.30","24,158.00",0,"22,453.60","25,706.80","23,726.30","19,580.40","15,662.60","31,695.50","22,620.00","28,477.70","18,902.30","14,632.50","14,132.50","19,076.60","20,703.00","24,444.10","31,448.10"
Ohio ,Lorain ,39093,"24,686.70","24,360.20","16,012.40","24,508.40","25,021.70","4,636.80","20,840.70","25,395.90","25,272.20","20,801.00","15,605.60","28,543.50","12,513.90","29,685.40","21,962.70","13,529.10","13,791.20","18,251.90","19,949.10","25,606.50","27,703.90"
